time,Dolok,Babon,Sringin,BKT,Siangker,Garang,Silandak,Karanganyar,Bringin,Plumbon,Glagahwaringin,Blorong
2021-02-13T01:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T02:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T03:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T04:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T05:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T06:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T07:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T08:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T09:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T10:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T11:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T12:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T13:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T14:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T15:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T16:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T17:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T18:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T19:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T20:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T21:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T22:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-13T23:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T00:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T01:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T02:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T03:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T04:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T05:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T06:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T07:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T08:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T09:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T10:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T11:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T12:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T13:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T14:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T15:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T16:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T17:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T18:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T19:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T20:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T21:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T22:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-14T23:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T00:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T01:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T02:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T03:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T04:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T05:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T06:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T07:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T08:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T09:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T10:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T11:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T12:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T13:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T14:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T15:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T16:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T17:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T18:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T19:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T20:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T21:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T22:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-15T23:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
2021-02-16T00:00:00,1.7,1.515718928,0.104639568,0.664047705,0.256345299,2.5,3.47155E-06,0.281578652,0.8,2.5,0.734829419,2.518501055
